Title,Time,Url
Another earthquake hits Puerto Rico just hours after most power reportedly was back after days of temblors,2020-01-11 13:39 UTC,https://www.wfsb.com/news/another-earthquake-hits-puerto-rico-just-hours-after-most-power/article_7d1090be-b475-5089-a9af-0270f58a701e.html
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.keyc.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.wbtv.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.wbrc.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.live5news.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.kold.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.wlbt.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.fox19.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.fox8live.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.hawaiinewsnow.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.wwnytv.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.wflx.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Puerto Rico earthquake aftermath deepens as govt seeks help,2020-01-10 01:00 UTC,https://www.kplctv.com/2020/01/10/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help/
Another Strong Earthquake Hits Puerto Rico,2020-01-07 09:47 UTC,https://www.baynews9.com/fl/tampa/earthquake/2020/01/07/another-strong-earthquake-hits-puerto-rico
Small earthquake detected in South Carolina early Friday morning,2020-01-03 14:59 UTC,https://www.foxcarolina.com/news/small-earthquake-detected-in-south-carolina-early-friday-morning/article_977b7dee-2e39-11ea-b00f-8f1562e48532.html
"4.0-magnitude earthquake strikes Port Hueneme, USGS says",2020-01-02 11:45 UTC,https://abc7.com/40-magnitude-earthquake-strikes-port-hueneme-usgs-says/5807246/
HVO monitors increased earthquake activity near Hawaii Island volcanoes,2020-12-04 20:09 UTC,https://www.hawaiinewsnow.com/2020/12/04/hvo-monitors-increased-earthquake-activity-near-hawaii-island-volcanoes/
USGS reports 1.5 magnitude earthquake registered near Wilson,2020-11-12 02:48 UTC,https://www.wkbw.com/news/local-news/usgs-reports-1-5-magnitude-earthquake-registered-near-wilson
"4.0 magnitude earthquake strikes near Bliss Corner, Massachusetts, USGS says",2020-11-08 15:18 UTC,https://www.cnn.com/2020/11/08/us/massachusetts-earthquake/index.html
3.6 magnitude earthquake strikes Napa County,2020-10-26 14:07 UTC,https://abc7news.com/36-magnitude-earthquake-strikes-napa-county/7359178/
Polish Divers To Defuse WWII 'Earthquake Bomb',2020-10-12 03:07 UTC,https://www.ibtimes.com/polish-divers-defuse-wwii-earthquake-bomb-3060542
"5.1-magnitude earthquake strikes north of Charlotte, along North Carolina-Virginia border",2020-08-09 19:49 UTC,https://www.cnn.com/2020/08/09/us/north-carolina-earthquake-charlotte/index.html
Earthquake shakes Southern California's San Fernando Valley,2020-07-30 19:11 UTC,https://www.cnn.com/2020/07/30/us/california-earthquake/index.html
"Powerful 7.8-magnitude earthquake recorded off coast of Alaska, tsunami warning called off",2020-07-22 11:34 UTC,https://www.fox47news.com/news/national/powerful-7-8-magnitude-earthquake-recorded-off-coast-of-alaska-tsunami-warning-called-off
"Powerful 7.8-magnitude earthquake recorded off coast of Alaska, tsunami warning called off",2020-07-22 11:34 UTC,https://www.wmar2news.com/news/national/powerful-7-8-magnitude-earthquake-recorded-off-coast-of-alaska-tsunami-warning-called-off
"Powerful 7.8-magnitude earthquake recorded off coast of Alaska, tsunami warning called off",2020-07-22 11:34 UTC,https://www.wkbw.com/news/national/powerful-7-8-magnitude-earthquake-recorded-off-coast-of-alaska-tsunami-warning-called-off
"Powerful 7.8-magnitude earthquake recorded off coast of Alaska, tsunami warning called off",2020-07-22 11:34 UTC,https://www.fox4now.com/news/national/powerful-7-8-magnitude-earthquake-recorded-off-coast-of-alaska-tsunami-warning-called-off
"Powerful 7.8-magnitude earthquake recorded off coast of Alaska, tsunami warning called off",2020-07-22 11:34 UTC,https://www.kivitv.com/news/national/powerful-7-8-magnitude-earthquake-recorded-off-coast-of-alaska-tsunami-warning-called-off
"Earthquake of 5.5 magnitude rattles Puerto Rico, damages buildings in city of Ponce",2020-05-02 16:14 UTC,https://kdvr.com/news/earthquake-of-5-5-magnitude-rattles-puerto-rico-damages-buildings-in-city-of-ponce/
Earthquake rattles parts of Randolph County,2020-04-07 02:48 UTC,https://www.keyc.com/2020/04/07/earthquake-rattles-parts-randolph-county/
Magnitude 6.5 earthquake strikes in Idaho,2020-04-01 00:34 UTC,https://myfox8.com/news/magnitude-6-5-earthquake-strikes-in-idaho/
7.5-magnitude earthquake off Russia prompts tsunami watch in Hawaii,2020-03-25 03:28 UTC,https://www.8newsnow.com/news/7-5-magnitude-earthquake-off-russia-prompts-tsunami-watch-in-hawaii/
"Earthquake shakes Utah, rattling frayed coronavirus nerves",2020-03-19 00:03 UTC,https://www.bostonglobe.com/news/nation/2020/03/18/earthquake-shakes-utah-rattling-frayed-coronavirus-nerves/TzfCxxG7Hr3kLrn3L37CfJ/story.html
"Magnitude 5.7 earthquake rocks Utah, state's strongest since 1992",2020-03-18 13:51 UTC,https://6abc.com/magnitude-57-earthquake-rocks-utah/6024425/
"Magnitude 5.7 earthquake rocks Utah, state's strongest since 1992",2020-03-18 13:51 UTC,https://abc7.com/magnitude-57-earthquake-rocks-utah/6024425/
"Magnitude 5.7 earthquake rocks Utah, state's strongest since 1992",2020-03-18 13:51 UTC,https://abc7news.com/magnitude-57-earthquake-rocks-utah/6024425/
Magnitude 5.8 earthquake strikes off Northern California coast,2020-03-09 17:01 UTC,https://www.cnn.com/2020/03/09/us/northern-california-5-8-earthquake/index.html
Powerful earthquake hits between Cuba and Jamaica,2020-01-28 19:58 UTC,https://www.nbc29.com/2020/01/28/powerful-earthquake-hits-between-cuba-jamaica/
Powerful earthquake hits between Cuba and Jamaica,2020-01-28 19:58 UTC,https://www.keyc.com/2020/01/28/powerful-earthquake-hits-between-cuba-jamaica/
Powerful earthquake hits between Cuba and Jamaica,2020-01-28 19:58 UTC,https://www.wbrc.com/2020/01/28/powerful-earthquake-hits-between-cuba-jamaica/
Powerful earthquake hits between Cuba and Jamaica,2020-01-28 19:58 UTC,https://www.live5news.com/2020/01/28/powerful-earthquake-hits-between-cuba-jamaica/
Powerful earthquake hits between Cuba and Jamaica,2020-01-28 19:58 UTC,https://www.wbtv.com/2020/01/28/powerful-earthquake-hits-between-cuba-jamaica/
Powerful Earthquake Hits between Cuba and Jamaica,2020-01-28 19:46 UTC,https://www.voanews.com/americas/powerful-earthquake-hits-between-cuba-and-jamaica
35 dogs saved from earthquake-ravaged Puerto Rico up for adoption in Delaware,2020-01-21 02:07 UTC,https://abc7ny.com/pets-animals/35-dogs-saved-from-earthquake-ravaged-puerto-rico-up-for-adoption/5866202/
Kansas Sierra Club looks for solutions after Hutchinson earthquake,2020-01-21 00:17 UTC,https://www.ksnt.com/capitol-bureau/kansas-sierra-club-looks-for-solutions-after-hutchinson-earthquake/
"5.2 magnitude earthquake strikes Puerto Rico, USGS says",2020-01-15 16:43 UTC,https://www.wmar2news.com/news/national/5-2-magnitude-earthquake-strikes-puerto-rico-usgs-says
"5.2 magnitude earthquake strikes Puerto Rico, USGS says",2020-01-15 16:43 UTC,https://www.wkbw.com/news/national/5-2-magnitude-earthquake-strikes-puerto-rico-usgs-says
"5.2 magnitude earthquake strikes Puerto Rico, USGS says",2020-01-15 16:43 UTC,https://www.kivitv.com/news/national/5-2-magnitude-earthquake-strikes-puerto-rico-usgs-says
"5.2 magnitude earthquake strikes Puerto Rico, USGS says",2020-01-15 16:43 UTC,https://www.fox4now.com/news/national/5-2-magnitude-earthquake-strikes-puerto-rico-usgs-says
"5.2 magnitude earthquake strikes Puerto Rico, USGS says",2020-01-15 16:43 UTC,https://www.fox47news.com/news/national/5-2-magnitude-earthquake-strikes-puerto-rico-usgs-says
Another earthquake hits Puerto Rico,2020-01-11 20:39 UTC,https://www.cnn.com/2020/01/11/us/puerto-rico-earthquake/index.html
How to help Puerto Rico after deadly earthquake,2020-01-08 14:54 UTC,https://www.wmar2news.com/news/national/how-to-help-puerto-rico-after-deadly-earthquake
How to help Puerto Rico after deadly earthquake,2020-01-08 14:54 UTC,https://www.wkbw.com/news/national/how-to-help-puerto-rico-after-deadly-earthquake
How to help Puerto Rico after deadly earthquake,2020-01-08 14:54 UTC,https://www.kivitv.com/news/national/how-to-help-puerto-rico-after-deadly-earthquake
How to help Puerto Rico after deadly earthquake,2020-01-08 14:54 UTC,https://www.fox4now.com/news/national/how-to-help-puerto-rico-after-deadly-earthquake
How to help Puerto Rico after deadly earthquake,2020-01-08 14:54 UTC,https://www.fox47news.com/news/national/how-to-help-puerto-rico-after-deadly-earthquake
2.1 magnitude earthquake reported in New Hampshire,2020-01-06 04:45 UTC,https://www.bostonglobe.com/metro/2020/01/05/magnitude-earthquake-reported-new-hampshire/U3UiP6qCjeO2oUr9s1NeCL/story.html
A 4.0 magnitude earthquake lightly shakes the Los Angeles area,2020-01-02 19:45 UTC,https://www.cnn.com/2020/01/02/us/california-los-angeles-port-hueneme-earthquake/index.html
"Magnitude 5.8 Earthquake Hits Northeastern Iran, State TV Says",2020-01-02 06:10 UTC,https://www.voanews.com/middle-east/magnitude-58-earthquake-hits-northeastern-iran-state-tv-says
Yale University Seismologist Explains Sunday's Earthquake Felt in Connecticut,2020-11-08 09:44 UTC,https://www.nbcconnecticut.com/top-video-ott/yale-university-seismologist-explains-sundays-earthquake-felt-in-connecticut/2357169/
Powerful 7.7 magnitude earthquake hits between Cuba and Jamaica,2020-01-28 20:03 UTC,https://www.bostonglobe.com/2020/01/28/world/powerful-77-magnitude-earthquake-hits-between-cuba-jamaica/
Haiti's 2010 earthquake killed hundreds of thousands. The next one could be worse,2020-01-12 11:00 UTC,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article237830414.html
Ten years after Haiti's earthquake: A decade of aftershocks and unkept promises,2020-01-08 11:00 UTC,https://www.miamiherald.com/news/nation-world/world/americas/haiti/article238836103.html
An earthquake hit Rock Hill on Friday. Here's why you may not have felt it this time.,2020-08-21 15:50 UTC,https://www.heraldonline.com/news/local/article245135030.html
"California earthquake: 5.8 magnitude quake shakes Central California, is felt in parts of Bay Area and SoCal",2020-06-24 23:35 UTC,https://abc7news.com/weather/58-magnitude-central-ca-quake-felt-in-bay-area/6264780/
California earthquake: Dr. Lucy Jones says epicenter area has history of many quakes,2020-06-24 20:21 UTC,https://abc7.com/california-quake-dr-lucy-jones-says-epicenter-area-has-history-of-many-quakes/6265005/
Eureka earthquake: Magnitude 5.9 quake strikes off Northern California coast,2020-03-09 03:58 UTC,https://abc7news.com/weather/magnitude-59-quake-strikes-off-norcal-coast/5996381/
"4.6-magnitude earthquake rattles Los Angeles area, USGS reports",2020-09-19 07:01 UTC,https://www.sanluisobispo.com/news/california/article245855780.html
"NC dams were unfazed by Sunday's earthquake, thanks to an earthquake in 1886",2020-08-14 18:53 UTC,https://www.newsobserver.com/news/weather-news/article244907217.html
Sunday's Bible reading described a powerful earthquake. Then the ground shook in NC,2020-08-10 18:26 UTC,https://www.charlotteobserver.com/news/local/article244838267.html
"Idaho earthquake felt in Boise Thursday morning, epicenter recorded near Stanley — again",2020-05-21 14:40 UTC,https://www.idahostatesman.com/outdoors/article242893161.html
"5.4 earthquake strikes Puerto Rico, with some reports of damage",2020-05-02 14:28 UTC,https://abc13.com/society/quake-hits-near-puerto-rico-some-reports-of-damage/6144982/
3.7-magnitude earthquake hits View Park-Windsor Hills area of Los Angeles overnight,2020-04-22 15:34 UTC,https://abc7news.com/37-magnitude-quake-hits-la-overnight/6122109/
Magnitude 6.3 earthquake hits Croatia; 1 death reported,2020-12-29 13:22 UTC,https://www.sanluisobispo.com/news/health-and-medicine/article248143995.html
LA DWP replacing 7000 miles of water pipes in Los Angeles with earthquake resilient pipes; water will keep flowing after the shaking stops,2020-12-02 02:53 UTC,https://abc7.com/la-dwp-replacing-miles-of-water-pipes-to-help-in-case-of-quakes/8426107/
4.9 magnitude earthquake jolts central Nevada area,2020-06-19 23:03 UTC,https://abc7.com/49-magnitude-quake-jolts-central-nevada-area/6256744/
Nevada Rattled by Magnitude 6.4 Earthquake,2020-05-15 13:10 UTC,https://www.theepochtimes.com/nevada-rattled-by-magnitude-6-4-earthquake_3352136.html
Earthquake aftershock felt in Boise; Custer courthouse damaged; avalanches dot Sawtooths,2020-04-03 20:21 UTC,https://www.idahostatesman.com/news/local/community/boise/article241728986.html
"36 aftershocks follow 6.5 magnitude earthquake in Idaho, avalanche closes I-21",2020-04-01 14:20 UTC,https://www.idahostatesman.com/news/local/article241675476.html
Eureka earthquake: Magnitude 5.8 quake strikes off Northern California coast,2020-03-09 04:39 UTC,https://abc7.com/weather/magnitude-58-quake-strikes-off-norcal-coast/5996420/
"100 calls to 911 in minutes after earthquake tied up emergency services, Hutch police say",2020-01-20 17:46 UTC,https://www.kansas.com/news/local/article239457938.html
4.5 earthquake hits Puerto Rico amid rare seismic activity,2020-01-03 16:03 UTC,https://abc7news.com/-45-quake-hits-puerto-rico-amid-rare-seismic-activity/5811034/
4.5 earthquake hits Puerto Rico amid rare seismic activity,2020-01-03 16:03 UTC,https://abc7ny.com/-45-quake-hits-puerto-rico-amid-rare-seismic-activity/5811034/
4.5 earthquake hits Puerto Rico amid rare seismic activity,2020-01-03 16:03 UTC,https://6abc.com/-45-quake-hits-puerto-rico-amid-rare-seismic-activity/5811034/
4.5 earthquake hits Puerto Rico amid rare seismic activity,2020-01-03 16:03 UTC,https://abc13.com/-45-quake-hits-puerto-rico-amid-rare-seismic-activity/5811034/
4.5 earthquake hits Puerto Rico amid rare seismic activity,2020-01-03 16:03 UTC,https://abc7.com/-45-quake-hits-puerto-rico-amid-rare-seismic-activity/5811034/
USGS reports 3.0 magnitude earthquake near Milpitas,2020-09-29 16:01 UTC,https://abc7news.com/usgs-reports-30-magnitude-quake-near-milpitas/6649103/
"4.6-magnitude earthquake rattles Los Angeles area, USGS reports",2020-09-19 07:01 UTC,https://www.sacbee.com/news/california/article245855780.html
Huge crack appears in hill after 5.1 earthquake in North Carolina. What does it mean?,2020-08-10 20:23 UTC,https://www.charlotteobserver.com/news/nation-world/national/article244846722.html
Huge crack appears in hill after 5.1 earthquake in North Carolina. What does it mean?,2020-08-10 20:23 UTC,https://www.idahostatesman.com/news/nation-world/national/article244846722.html
Rock Hill residents jolted by 5.1 magnitude earthquake more than 100 miles away in NC,2020-08-09 13:45 UTC,https://www.heraldonline.com/news/local/article244835132.html
"Apparent earthquake shakes Boise, surrounding area",2020-04-01 00:00 UTC,https://www.sanluisobispo.com/news/nation-world/national/article241668106.html
State offering funds to help improve homes' earthquake safety,2020-02-22 07:37 UTC,https://abc7.com/state-offering-funds-to-improve-home-seismic-safety/5957236/
"Death toll rises to 29 and at least 1,400 injured in Turkey earthquake",2020-01-25 20:06 UTC,https://www.foxcarolina.com/death-toll-rises-to-and-at-least-injured-in-turkey/article_e27c4aea-2338-5b4d-a19f-906b9763863f.html
"3.9 magnitude earthquake strikes near Morgan Hill, according to USGS",2020-01-02 07:45 UTC,https://abc7news.com/39-magnitude-quake-strikes-near-morgan-hill/5806848/
Strong 6.3 magnitude earthquake hits central Croatia,2020-12-29 12:39 UTC,https://www.sanluisobispo.com/news/nation-world/world/article248143995.html
Strong 6.3 magnitude earthquake hits central Croatia,2020-12-29 12:39 UTC,https://www.miamiherald.com/latest-news/article248143995.html
"Earthquake reported east of Great Smoky Mountains in North Carolina, geologists say",2020-12-11 21:04 UTC,https://www.charlotteobserver.com/news/state/north-carolina/article247784585.html
3.0 magnitude earthquake rattles Wichita area,2020-12-08 17:15 UTC,https://www.kansas.com/news/local/article247694415.html
"5.5 magnitude earthquake was part of swarm rattling Nevada, US Geological Survey says",2020-11-13 15:50 UTC,https://www.sacbee.com/news/nation-world/national/article247166959.html
"5.5 magnitude earthquake was part of swarm rattling Nevada, US Geological Survey says",2020-11-13 15:50 UTC,https://www.miamiherald.com/news/nation-world/national/article247166959.html
"5.5 magnitude earthquake was part of swarm rattling Nevada, US Geological Survey says",2020-11-13 15:50 UTC,https://www.idahostatesman.com/news/nation-world/national/article247166959.html
"5.5 magnitude earthquake was part of swarm rattling Nevada, US Geological Survey says",2020-11-13 15:50 UTC,https://www.sanluisobispo.com/news/nation-world/national/article247166959.html
"Turkish health minister: 4 dead, 120 injured in earthquake",2020-10-30 14:05 UTC,https://www.miamiherald.com/news/nation-world/article246831818.html
"Turkish health minister: 4 dead, 120 injured in earthquake",2020-10-30 14:05 UTC,https://www.idahostatesman.com/news/nation-world/article246831818.html
"Turkish health minister: 4 dead, 120 injured in earthquake",2020-10-30 14:05 UTC,https://www.sanluisobispo.com/news/nation-world/world/article246831818.html
Huge crack appears in hill after 5.1 earthquake in North Carolina. What does it mean?,2020-08-10 20:23 UTC,https://www.miamiherald.com/news/nation-world/national/article244846722.html
Huge crack appears in hill after 5.1 earthquake in North Carolina. What does it mean?,2020-08-10 20:23 UTC,https://www.sanluisobispo.com/news/nation-world/national/article244846722.html
5.1 magnitude earthquake rocks North Carolina,2020-08-09 13:09 UTC,https://www.wxii12.com/article/51-magnitude-quake-rocks-north-carolina/33555174
Powerful 5.1 magnitude earthquake jolts Charlotte area Sunday. One of two to hit NC,2020-08-09 12:28 UTC,https://www.charlotteobserver.com/news/article244834402.html
5.8 magnitude Central California earthquake felt in Bay Area,2020-06-24 19:27 UTC,https://abc7news.com/weather/58-magnitude-central-calif-quake-felt-in-bay-area/6264780/
"5.5 magnitude earthquake rattles Southern California, USGS reports",2020-06-04 02:18 UTC,https://www.miamiherald.com/news/nation-world/national/article243257381.html
"5.5 magnitude earthquake rattles Southern California, USGS reports",2020-06-04 02:18 UTC,https://www.sacbee.com/news/california/article243257381.html
"5.5 magnitude earthquake rattles Southern California, USGS reports",2020-06-04 02:18 UTC,https://www.idahostatesman.com/news/nation-world/national/article243257381.html
"5.5 magnitude earthquake rattles Southern California, USGS reports",2020-06-04 02:18 UTC,https://www.sanluisobispo.com/news/california/article243257381.html
Idaho earthquake caused a popular Stanley Lake beach and fishing spot to collapse,2020-05-11 22:25 UTC,https://www.idahostatesman.com/outdoors/camping/article242658061.html
3.7-magnitude earthquake hits View Park-Windsor Hills area of Los Angeles,2020-04-22 08:27 UTC,https://abc7.com/37-magnitude-quake-hits-view-park-windsor-hills-area-of-la/6121407/
Did you feel it? 4.4 earthquake in the Sierra Nevada sends waves as far as the Valley,2020-04-05 20:12 UTC,https://www.fresnobee.com/news/california/article241786606.html
Did you feel it? 4.4 earthquake in the Sierra Nevada sends waves as far as the Valley,2020-04-05 20:12 UTC,https://www.sanluisobispo.com/news/california/article241786606.html
"Apparent earthquake shakes Boise, surrounding area",2020-04-01 00:00 UTC,https://www.idahostatesman.com/news/local/community/boise/article241668106.html
Early morning earthquake shakes part of Virginia,2020-02-03 12:55 UTC,https://www.sanluisobispo.com/news/nation-world/national/article239910748.html
Early morning earthquake shakes part of Virginia,2020-02-03 12:55 UTC,https://www.miamiherald.com/news/nation-world/national/article239910748.html
Early morning earthquake shakes part of Virginia,2020-02-03 12:55 UTC,https://www.charlotteobserver.com/news/nation-world/national/article239910748.html
Early morning earthquake shakes part of Virginia,2020-02-03 12:55 UTC,https://www.idahostatesman.com/news/nation-world/national/article239910748.html
Buildings In Miami Evacuated After Magnitude 7.7 Earthquake Off Coast Of Jamaica,2020-01-28 20:22 UTC,https://miami.cbslocal.com/2020/01/28/7-7-magnitude-off-coast-of-jamaica-shakes-buildings-in-miami/
Death toll from eastern Turkey earthquake climbs to 21,2020-01-25 10:45 UTC,https://www.sanluisobispo.com/news/business/article239636078.html
Death toll from eastern Turkey earthquake climbs to 21,2020-01-25 07:47 UTC,https://www.idahostatesman.com/news/business/article239636078.html
"Small earthquake felt in eastern Tennessee, Kentucky",2020-01-20 22:56 UTC,https://www.kentucky.com/news/state/kentucky/article239471613.html
"Puna Ventana, one of Puerto Rico's natural wonders, has been destroyed by an earthquake",2020-01-07 16:57 UTC,https://www.foxcarolina.com/puna-ventana-one-of-puerto-rico-s-natural-wonders-has/article_ecd325f7-394a-5c94-abae-d5eea8dfe585.html
"Large earthquake off Alaska prompts tsunami fears, fleeing",2020-10-20 05:19 UTC,https://www.sanluisobispo.com/news/health-and-medicine/article246571203.html
"Large earthquake off Alaska prompts tsunami fears, fleeing",2020-10-20 01:24 UTC,https://www.idahostatesman.com/news/nation-world/health-and-medicine/article246571203.html
Magnitude 4.6 earthquake rattles southern California,2020-09-19 07:43 UTC,https://www.sanluisobispo.com/news/california/article245855795.html
"Powerful earthquake shakes southern Mexico, at least 5 dead",2020-06-24 00:05 UTC,https://www.sanluisobispo.com/news/health-and-medicine/article243734762.html
4.6 magnitude earthquake strikes near Lone Pine in east-central California,2020-06-23 02:16 UTC,https://www.sanluisobispo.com/news/california/article243726902.html
"Earthquake rattles eastern Tennessee a day after quake cluster, geologists say",2020-02-12 19:08 UTC,https://www.charlotteobserver.com/news/state/north-carolina/article240230691.html
6.2 magnitude earthquake hits off western Indonesia coast,2020-01-07 07:12 UTC,https://www.miamiherald.com/news/nation-world/article239023198.html
"4.8-magnitude earthquake strikes Death Valley and shakes Las Vegas, officials say",2020-08-19 19:13 UTC,https://www.sanluisobispo.com/news/nation-world/national/article245085670.html
"4.8-magnitude earthquake strikes Death Valley and shakes Las Vegas, officials say",2020-08-19 19:13 UTC,https://www.idahostatesman.com/news/nation-world/national/article245085670.html
3.9 preliminary magnitude earthquake strikes Lake County,2020-08-12 13:55 UTC,https://abc7news.com/39-preliminary-magnitude-quake-strikes-lake-county/6366947/
"A magnitude-4.2 earthquake toppled a beloved Idaho climbing spire, sparking rockslide",2020-08-09 21:00 UTC,https://www.idahostatesman.com/outdoors/article244838677.html
4.2 earthquake shakes LA area awake in California,2020-07-30 12:13 UTC,https://abc13.com/42-quake-shakes-la-area-awake-in-california/6342369/
4.2 earthquake shakes LA area awake in California,2020-07-30 12:03 UTC,https://abc7ny.com/42-quake-shakes-la-area-awake-in-california/6342369/
"Multiple Earthquake-Causing Fault Lines Found Under, Through Proposed Site Of New Hollywood Skyscrapers",2020-07-22 20:21 UTC,https://losangeles.cbslocal.com/2020/07/22/multiple-fault-lines-found-under-through-new-hollywood-skyscrapers-site/
4.6 magnitude earthquake strikes near Lone Pine in east-central California,2020-06-23 02:16 UTC,https://www.fresnobee.com/news/california/article243726902.html
Magnitude 4.4 earthquake shakes Idaho,2020-05-14 02:06 UTC,https://www.idahostatesman.com/news/northwest/idaho/article242724441.html
Magnitude 6.5 earthquake strikes in Idaho,2020-04-01 00:42 UTC,https://www.idahostatesman.com/news/nation-world/health-and-medicine/article241668656.html
N.Y. Deploys Aid Team To Puerto Rico Earthquake Areas,2020-02-02 22:20 UTC,https://newyork.cbslocal.com/2020/02/02/new-york-aid-teams-puerto-rico-earthquakes-andrew-cuomo/
Reports of massive Caribbean earthquake being felt in Manatee County and elsewhere in Tampa Bay,2020-01-28 21:30 UTC,https://www.bradenton.com/news/local/article239731523.html
'The schools are not safe': Students return to class in earthquake-shaken Puerto Rico,2020-01-27 22:37 UTC,https://www.pressdemocrat.com/news/10639932-181/students-return-to-class-in
"Magnitude 6.8 earthquake shakes eastern Turkey, 2 injured",2020-01-24 18:50 UTC,https://www.miamiherald.com/news/nation-world/article239610103.html
"Magnitude 6.8 earthquake shakes eastern Turkey, 2 injured",2020-01-24 18:50 UTC,https://www.idahostatesman.com/news/nation-world/article239610103.html
"Earthquake felt in eastern Tennessee, Kentucky",2020-01-20 21:03 UTC,https://www.kentucky.com/news/state/kentucky/article239468318.html
4.5 magnitude earthquake shakes southern Kansas,2020-01-20 03:08 UTC,https://www.idahostatesman.com/news/business/article239444438.html
"Earthquake rattles San Francisco days after 3 struck Northern California, USGS says",2020-12-31 14:48 UTC,https://www.sacbee.com/news/california/article248195170.html
"Earthquake rattles San Francisco days after 3 struck Northern California, USGS says",2020-12-31 14:48 UTC,https://www.sanluisobispo.com/news/california/article248195170.html
Strong 6.3 magnitude earthquake hits central Croatia,2020-12-29 12:02 UTC,https://www.miamiherald.com/news/nation-world/article248143995.html
Strong 6.3 magnitude earthquake hits central Croatia,2020-12-29 12:02 UTC,https://www.idahostatesman.com/news/nation-world/article248143995.html
"4.8-magnitude earthquake strikes Death Valley and shakes Las Vegas, officials say",2020-08-19 19:13 UTC,https://www.sacbee.com/news/nation-world/national/article245085670.html
"Earthquake shakes western NC after 2 others rattle Georgia border, geologists report",2020-07-09 19:55 UTC,https://www.charlotteobserver.com/news/state/north-carolina/article244116167.html
"Oregon coast rattled by 3.9-magnitude earthquake, USGS says",2020-07-06 19:12 UTC,https://www.sanluisobispo.com/news/nation-world/national/article244027917.html
"Oregon coast rattled by 3.9-magnitude earthquake, USGS says",2020-07-06 19:12 UTC,https://www.idahostatesman.com/news/nation-world/national/article244027917.html
"Oregon coast rattled by 3.9-magnitude earthquake, USGS says",2020-07-06 19:12 UTC,https://www.miamiherald.com/news/nation-world/national/article244027917.html
See the aftermath of earthquake in the Sierras near Lone Pine,2020-06-24 19:36 UTC,https://www.sanluisobispo.com/news/california/article243770717.html
"Six killed, buildings damaged as strong earthquake rocks Mexico",2020-06-24 08:00 UTC,https://www.sanluisobispo.com/news/nation-world/world/article243738522.html
Magnitude 6.5 earthquake strikes in Idaho,2020-04-01 00:48 UTC,https://www.miamiherald.com/news/article241668656.html
Magnitude 6.5 earthquake strikes in Idaho,2020-04-01 00:42 UTC,https://www.sanluisobispo.com/news/health-and-medicine/article241668656.html
Large earthquake strikes off coast of Northern California,2020-03-09 03:43 UTC,https://www.sanluisobispo.com/news/california/article241020341.html
Mexico City residents displaced by earthquake finally home,2020-02-09 00:44 UTC,https://www.miamiherald.com/news/nation-world/article240122018.html
Turkey hunts for earthquake survivors as death toll hits 31,2020-01-26 06:53 UTC,https://www.idahostatesman.com/news/nation-world/article239654143.html
Turkey hunts for earthquake survivors as death toll hits 31,2020-01-26 06:53 UTC,https://www.miamiherald.com/news/nation-world/article239654143.html
Turkey hunts for earthquake survivors as death toll hits 31,2020-01-26 06:53 UTC,https://www.sanluisobispo.com/news/nation-world/world/article239654143.html
Death toll from eastern Turkey earthquake climbs to 20,2020-01-25 06:41 UTC,https://www.idahostatesman.com/news/nation-world/article239635523.html
Magnitude 6.8 earthquake shakes eastern Turkey,2020-01-24 18:20 UTC,https://www.sanluisobispo.com/news/nation-world/world/article239610103.html
Small earthquake reported in south-central Kansas,2020-01-19 20:31 UTC,https://www.sanluisobispo.com/news/business/article239444438.html
